id#,sec,x,y,z,px,py,pz,sqrt(px*px+py*py+pz*pz)
581,3.005000e-07,3.185691e-01,-1.379986e-02,-1.012328e-01,2.998439e-01,1.131398e-04,9.539883e-01,1.000000e+00
582,3.005000e-07,3.198926e-01,-1.404259e-02,-9.690015e-02,2.858916e-01,1.186047e-04,9.582619e-01,9.999999e-01
583,3.005000e-07,3.344669e-01,-1.478468e-02,-2.752703e-03,4.645752e-03,1.475410e-04,9.999892e-01,1.000000e+00
584,3.005000e-07,2.337799e-01,-1.648596e-02,2.379622e-01,-7.147612e-01,2.251084e-04,6.993685e-01,1.000000e+00
585,3.005000e-07,2.496127e-01,-1.627296e-02,2.209523e-01,-6.638281e-01,2.161477e-04,7.478852e-01,1.000000e+00
586,3.005000e-07,-3.248799e-01,-1.509480e-03,-8.082373e-02,2.384963e-01,-2.199365e-04,-9.711434e-01,1.000000e+00
587,3.005000e-07,3.290304e-01,-1.525740e-02,6.008611e-02,-1.825608e-01,1.663837e-04,9.831945e-01,9.999999e-01
588,3.005000e-07,2.195052e-01,-1.635326e-02,2.506785e-01,-7.529528e-01,2.251660e-04,6.580745e-01,1.000000e+00
589,3.005000e-07,2.382084e-01,-1.211847e-02,-2.354904e-01,7.016321e-01,5.582781e-05,7.125394e-01,1.000000e+00
590,3.005000e-07,-2.854852e-01,-3.480942e-03,-1.761223e-01,5.241319e-01,-1.758566e-04,-8.516371e-01,1.000000e+00
591,3.005000e-07,3.266150e-01,-1.402134e-02,-7.108558e-02,2.095892e-01,1.217537e-04,9.777895e-01,1.000000e+00
592,3.005000e-07,-1.746775e-01,-6.251591e-03,-2.863968e-01,8.538122e-01,-1.100371e-04,-5.205811e-01,1.000000e+00
593,3.005000e-07,-3.329789e-01,1.457069e-03,3.422512e-02,-1.057158e-01,-2.790537e-04,-9.943963e-01,1.000000e+00
594,3.005000e-07,2.779496e-01,-1.315761e-02,-1.865571e-01,5.550493e-01,8.642574e-05,8.318174e-01,1.000000e+00
595,3.005000e-07,3.480197e-02,-9.451983e-03,-3.335279e-01,9.944611e-01,-2.548470e-05,1.051050e-01,1.000000e+00
596,3.005000e-07,2.357662e-01,-1.237536e-02,-2.378596e-01,7.081925e-01,6.064984e-05,7.060194e-01,1.000000e+00
597,3.005000e-07,3.868856e-02,-9.791693e-03,-3.330882e-01,9.930986e-01,-1.864732e-05,1.172822e-01,1.000000e+00
598,3.005000e-07,2.994641e-02,-1.727728e-02,3.318886e-01,-9.958221e-01,2.794636e-04,9.131368e-02,1.000000e+00
599,3.005000e-07,1.835407e-01,-1.166324e-02,-2.802476e-01,8.350133e-01,3.803207e-05,5.502297e-01,1.000000e+00
600,3.005000e-07,-3.210641e-01,-2.328369e-03,-9.522895e-02,2.809763e-01,-2.057759e-04,-9.597147e-01,1.000000e+00
601,3.005000e-07,-7.184757e-02,-8.213398e-03,-3.275197e-01,9.767022e-01,-6.159234e-05,-2.145991e-01,1.000000e+00
602,3.005000e-07,2.717825e-01,-1.264133e-02,-1.957711e-01,5.823996e-01,7.408627e-05,8.129027e-01,1.000000e+00
603,3.005000e-07,3.320741e-01,-1.448745e-02,-3.924376e-02,1.134881e-01,1.355782e-04,9.935393e-01,1.000000e+00
604,3.005000e-07,-3.218403e-01,3.246152e-03,9.000858e-02,-2.724858e-01,-3.116690e-04,-9.621598e-01,1.000000e+00
605,3.005000e-07,-1.998086e-01,-6.151382e-03,-2.693573e-01,8.025371e-01,-1.160668e-04,-5.966022e-01,1.000000e+00
606,3.005000e-07,-1.898527e-01,-6.358132e-03,-2.768332e-01,8.246308e-01,-1.113804e-04,-5.656713e-01,1.000000e+00
607,3.005000e-07,-3.053974e-01,4.283995e-03,1.355341e-01,-4.088489e-01,-3.325076e-04,-9.126020e-01,1.000000e+00
608,3.005000e-07,-3.169053e-01,-2.227195e-03,-1.094305e-01,3.240775e-01,-2.056454e-04,-9.460305e-01,1.000000e+00
609,3.005000e-07,1.085590e-02,-3.178865e-02,3.333869e-01,-9.994441e-01,6.114654e-04,3.333269e-02,1.000000e+00
610,3.005000e-07,3.236092e-01,-1.536401e-02,8.236029e-02,-2.492634e-01,1.730059e-04,9.684357e-01,1.000000e+00
611,3.005000e-07,2.318386e-01,-1.218294e-02,-2.416274e-01,7.190145e-01,5.679697e-05,6.949951e-01,1.000000e+00
612,3.005000e-07,2.643951e-01,-1.300118e-02,-2.055689e-01,6.119157e-01,7.941744e-05,7.909230e-01,1.000000e+00
613,3.005000e-07,-3.113573e-01,-2.547059e-03,-1.214278e-01,3.599065e-01,-1.985083e-04,-9.329884e-01,1.000000e+00
614,3.005000e-07,2.536757e-01,-1.257490e-02,-2.186656e-01,6.511953e-01,6.881983e-05,7.589102e-01,1.000000e+00
615,3.005000e-07,-3.075491e-01,-2.824119e-03,-1.324238e-01,3.926849e-01,-1.929674e-04,-9.196731e-01,1.000000e+00
616,3.005000e-07,2.650911e-01,-1.602528e-02,2.032549e-01,-6.103034e-01,2.079949e-04,7.921677e-01,1.000000e+00
617,3.005000e-07,-3.206819e-01,-1.887572e-03,-9.625658e-02,2.845993e-01,-2.131964e-04,-9.586465e-01,1.000000e+00
618,3.005000e-07,-3.182286e-01,3.592781e-03,1.019768e-01,-3.079227e-01,-3.183799e-04,-9.514113e-01,1.000000e+00
619,3.005000e-07,-3.201680e-01,-1.737172e-03,-9.826841e-02,2.907430e-01,-2.142897e-04,-9.568012e-01,1.000000e+00
620,3.005000e-07,-3.309503e-01,1.528869e-03,4.707692e-02,-1.441533e-01,-2.814436e-04,-9.895553e-01,1.000000e+00
621,3.005000e-07,1.617611e-01,-1.681493e-02,2.916637e-01,-8.755035e-01,2.460136e-04,4.832118e-01,1.000000e+00
622,3.005000e-07,1.607449e-01,-1.119847e-02,-2.939329e-01,8.759289e-01,2.533578e-05,4.824402e-01,1.000000e+00
623,3.005000e-07,-1.247254e-01,-7.645577e-03,-3.113198e-01,9.278988e-01,-7.921892e-05,-3.728322e-01,1.000000e+00
624,3.005000e-07,5.098427e-02,-9.753271e-03,-3.313657e-01,9.880494e-01,-1.694348e-05,1.541376e-01,1.000000e+00
625,3.005000e-07,-2.996559e-01,2.851452e-02,1.478951e-01,-4.455582e-01,-6.284443e-04,-8.952528e-01,1.000000e+00
626,3.005000e-07,2.962049e-01,-1.360743e-02,-1.557104e-01,4.628938e-01,1.010138e-04,8.864138e-01,1.000000e+00
627,3.005000e-07,-3.138391e-01,-2.378183e-03,-1.173468e-01,3.480555e-01,-2.019344e-04,-9.374739e-01,1.000000e+00
628,3.005000e-07,-2.992706e-01,4.128991e-02,1.492252e-01,-4.493988e-01,-7.649459e-04,-8.933309e-01,1.000000e+00
629,3.005000e-07,3.143736e-01,-1.370746e-02,-1.144078e-01,3.386320e-01,1.089014e-04,9.409189e-01,1.000000e+00
630,3.005000e-07,2.886088e-01,-1.339697e-02,-1.699899e-01,5.051531e-01,9.305665e-05,8.630297e-01,1.000000e+00
631,3.005000e-07,3.332930e-01,-1.477202e-02,2.664590e-02,-8.274481e-02,1.518404e-04,9.965708e-01,1.000000e+00
632,3.005000e-07,2.820160e-02,-1.716705e-02,3.323078e-01,-9.963154e-01,2.765154e-04,8.576482e-02,1.000000e+00
633,3.005000e-07,-1.384055e-02,-9.085945e-03,-3.349964e-01,9.992151e-01,-3.810998e-05,-3.961243e-02,1.000000e+00
634,3.005000e-07,2.215482e-01,-1.250050e-02,-2.514099e-01,7.483992e-01,6.072940e-05,6.632486e-01,1.000000e+00
635,3.005000e-07,-3.274680e-01,2.801172e-03,6.702650e-02,-2.037165e-01,-3.024794e-04,-9.790299e-01,1.000000e+00
636,3.005000e-07,-4.601728e-02,-8.326152e-03,-3.322456e-01,9.908078e-01,-5.583437e-05,-1.352773e-01,1.000000e+00
637,3.005000e-07,-3.137229e-01,4.180333e-03,1.143972e-01,-3.452461e-01,-3.275991e-04,-9.385121e-01,1.000000e+00
638,3.005000e-07,1.768025e-01,-1.161718e-02,-2.842853e-01,8.474233e-01,3.608920e-05,5.309178e-01,1.000000e+00
639,3.005000e-07,-1.085640e-01,-7.576886e-03,-3.175457e-01,9.461914e-01,-7.776917e-05,-3.236075e-01,1.000000e+00
640,3.005000e-07,3.342520e-01,-1.467940e-02,-5.152981e-03,1.170013e-02,1.451152e-04,9.999315e-01,1.000000e+00
641,3.005000e-07,3.322202e-01,-1.510100e-02,2.549197e-02,-8.040064e-02,1.591190e-04,9.967626e-01,1.000000e+00
642,3.005000e-07,-3.346386e-01,7.332513e-04,7.359878e-03,-2.553192e-02,-2.653257e-04,-9.996740e-01,1.000000e+00
643,3.005000e-07,-2.222610e-01,-5.474096e-03,-2.512506e-01,7.483430e-01,-1.304584e-04,-6.633119e-01,1.000000e+00
644,3.005000e-07,1.864426e-01,-1.651301e-02,2.765506e-01,-8.293040e-01,2.352206e-04,5.587976e-01,1.000000e+00
645,3.005000e-07,-3.171786e-01,-2.136669e-03,-1.085560e-01,3.214093e-01,-2.070168e-04,-9.469403e-01,1.000000e+00
646,3.005000e-07,2.935422e-01,-1.585927e-02,1.590011e-01,-4.785868e-01,1.959504e-04,8.780402e-01,1.000000e+00
647,3.005000e-07,-3.074905e-01,-2.912130e-03,-1.336847e-01,3.963115e-01,-1.916663e-04,-9.181161e-01,1.000000e+00
648,3.005000e-07,3.184410e-01,-1.389239e-02,-1.015429e-01,3.004145e-01,1.147476e-04,9.538087e-01,1.000000e+00
649,3.005000e-07,-2.268106e-01,-5.559065e-03,-2.472434e-01,7.357319e-01,-1.307033e-04,-6.772728e-01,9.999999e-01
650,3.005000e-07,1.330656e-01,-1.670061e-02,3.060070e-01,-9.172178e-01,2.491628e-04,3.983861e-01,1.000000e+00
651,3.005000e-07,3.119983e-01,-1.395265e-02,-1.204783e-01,3.568818e-01,1.127593e-04,9.341496e-01,1.000000e+00
652,3.005000e-07,-6.032600e-02,-8.527951e-03,-3.300251e-01,9.838352e-01,-5.499317e-05,-1.790763e-01,1.000000e+00
653,3.005000e-07,-3.285731e-01,2.611480e-03,6.292824e-02,-1.908193e-01,-2.991718e-04,-9.816251e-01,1.000000e+00
654,3.005000e-07,3.257371e-01,-1.386736e-02,-7.495643e-02,2.212211e-01,1.180834e-04,9.752237e-01,1.000000e+00
655,3.005000e-07,-2.997186e-01,-3.262853e-03,-1.497283e-01,4.443455e-01,-1.842780e-04,-8.958555e-01,1.000000e+00
656,3.005000e-07,1.187720e-02,-9.680632e-03,-3.351729e-01,9.993823e-01,-2.435838e-05,3.514226e-02,1.000000e+00
657,3.005000e-07,2.149600e-01,-1.228271e-02,-2.566247e-01,7.640416e-01,5.486944e-05,6.451670e-01,1.000000e+00
658,3.005000e-07,-3.335190e-01,-1.279771e-04,-2.176177e-02,6.120840e-02,-2.485488e-04,-9.981250e-01,1.000000e+00
659,3.005000e-07,-1.814226e-01,-6.124972e-03,-2.825510e-01,8.416877e-01,-1.136712e-04,-5.399647e-01,1.000000e+00
660,3.005000e-07,3.213842e-01,-1.542781e-02,9.085018e-02,-2.754154e-01,1.751864e-04,9.613253e-01,1.000000e+00
661,3.005000e-07,1.511275e-01,-1.659162e-02,2.975592e-01,-8.921952e-01,2.432109e-04,4.516499e-01,1.000000e+00
662,3.005000e-07,2.761144e-02,-9.574643e-03,-3.344042e-01,9.964220e-01,-2.478428e-05,8.451748e-02,1.000000e+00
663,3.005000e-07,-8.186941e-02,-8.123132e-03,-3.253116e-01,9.699684e-01,-6.489562e-05,-2.432311e-01,1.000000e+00
664,3.005000e-07,-1.993738e-01,-5.870114e-03,-2.699647e-01,8.042043e-01,-1.202599e-04,-5.943529e-01,1.000000e+00
665,3.005000e-07,-3.043304e-01,1.029377e-01,1.381492e-01,-4.165691e-01,-1.385925e-03,-9.091030e-01,1.000000e+00
666,3.005000e-07,3.319778e-01,-1.505599e-02,3.306970e-02,-1.014804e-01,1.591439e-04,9.948375e-01,1.000000e+00
667,3.005000e-07,1.988890e-01,-1.183674e-02,-2.693241e-01,8.020686e-01,4.371945e-05,5.972319e-01,1.000000e+00
668,3.005000e-07,3.277935e-01,-1.512685e-02,6.430313e-02,-1.954496e-01,1.650949e-04,9.807137e-01,1.000000e+00
669,3.005000e-07,-3.130748e-01,-2.087682e-03,-1.181404e-01,3.506728e-01,-2.056849e-04,-9.364980e-01,1.000000e+00
670,3.005000e-07,1.840910e-01,-1.166327e-02,-2.800704e-01,8.341627e-01,3.769211e-05,5.515185e-01,1.000000e+00
671,3.005000e-07,-2.013003e-01,-6.033396e-03,-2.674044e-01,7.972723e-01,-1.181404e-04,-6.036198e-01,1.000000e+00
672,3.005000e-07,-1.085241e-01,-7.672852e-03,-3.172131e-01,9.459456e-01,-7.613494e-05,-3.243252e-01,1.000000e+00
673,3.005000e-07,-3.325829e-01,-2.721903e-04,-3.607170e-02,1.047095e-01,-2.449742e-04,-9.945028e-01,1.000000e+00
674,3.005000e-07,-3.345146e-01,5.146402e-04,-1.790266e-03,1.518692e-03,-2.610087e-04,-9.999988e-01,1.000000e+00
675,3.005000e-07,1.511941e-03,-1.738832e-02,3.333872e-01,-9.999897e-01,2.862045e-04,4.521589e-03,1.000000e+00
676,3.005000e-07,-3.341605e-01,6.654414e-04,-1.305959e-02,3.615021e-02,-2.615642e-04,-9.993463e-01,1.000000e+00
677,3.005000e-07,-3.017181e-01,5.030004e-03,1.431599e-01,-4.314578e-01,-3.435224e-04,-9.021330e-01,1.000000e+00
678,3.005000e-07,-2.319135e-01,-5.472906e-03,-2.419960e-01,7.205131e-01,-1.326735e-04,-6.934413e-01,1.000000e+00
679,3.005000e-07,3.272423e-01,-1.409994e-02,-7.024289e-02,2.068952e-01,1.235132e-04,9.783631e-01,1.000000e+00
680,3.005000e-07,-1.936532e-01,-5.882166e-03,-2.735718e-01,8.153355e-01,-1.194839e-04,-5.789888e-01,1.000000e+00
681,3.005000e-07,-3.298923e-01,-1.067687e-04,-5.266524e-02,1.543847e-01,-2.447369e-04,-9.880108e-01,1.000000e+00
682,3.005000e-07,3.093439e-01,-1.357442e-02,-1.278394e-01,3.796667e-01,1.039268e-04,9.251233e-01,1.000000e+00
683,3.005000e-07,-2.883951e-01,-3.512273e-03,-1.704965e-01,5.065354e-01,-1.764428e-04,-8.622191e-01,1.000000e+00
684,3.005000e-07,8.992071e-02,-1.690074e-02,3.213540e-01,-9.629536e-01,2.601895e-04,2.696671e-01,1.000000e+00
685,3.005000e-07,3.188872e-01,-1.383952e-02,-1.008187e-01,2.984322e-01,1.132717e-04,9.544308e-01,1.000000e+00
686,3.005000e-07,4.882764e-02,-5.734849e-02,3.298194e-01,-9.893377e-01,1.439918e-03,1.456327e-01,1.000000e+00
687,3.005000e-07,3.326929e-01,-1.502019e-02,3.005479e-02,-9.316527e-02,1.579498e-04,9.956506e-01,1.000000e+00
688,3.005000e-07,3.172364e-01,-1.548655e-02,1.026919e-01,-3.102808e-01,1.788036e-04,9.506449e-01,1.000000e+00
689,3.005000e-07,3.051485e-02,-1.723428e-02,3.319747e-01,-9.958234e-01,2.783100e-04,9.130005e-02,1.000000e+00
690,3.005000e-07,2.487019e-01,-1.610979e-02,2.223639e-01,-6.677406e-01,2.131570e-04,7.443940e-01,1.000000e+00
691,3.005000e-07,2.561072e-01,-1.276611e-02,-2.151337e-01,6.403095e-01,7.344843e-05,7.681170e-01,1.000000e+00
692,3.005000e-07,1.714932e-01,-1.664835e-02,2.862223e-01,-8.588002e-01,2.405340e-04,5.123106e-01,1.000000e+00
693,3.005000e-07,-2.858081e-01,-3.371191e-03,-1.744371e-01,5.190812e-01,-1.772859e-04,-8.547249e-01,1.000000e+00
694,3.005000e-07,-2.558508e-01,-4.613165e-03,-2.166781e-01,6.447447e-01,-1.511804e-04,-7.643979e-01,1.000000e+00
695,3.005000e-07,1.807506e-01,-1.173895e-02,-2.821468e-01,8.410529e-01,3.854698e-05,5.409530e-01,1.000000e+00
696,3.005000e-07,2.035011e-01,-1.179885e-02,-2.659598e-01,7.920850e-01,4.426498e-05,6.104108e-01,1.000000e+00
697,3.005000e-07,9.420555e-02,-1.076649e-02,-3.220448e-01,9.593886e-01,6.575653e-06,2.820878e-01,1.000000e+00
698,3.005000e-07,3.344030e-01,-1.461500e-02,-1.070026e-02,2.934484e-02,1.427081e-04,9.995693e-01,1.000000e+00
699,3.005000e-07,-3.294299e-01,2.645944e-03,5.635435e-02,-1.714437e-01,-2.987982e-04,-9.851939e-01,1.000000e+00
700,3.005000e-07,-3.020840e-01,6.737316e-02,1.433030e-01,-4.318648e-01,-1.028060e-03,-9.019378e-01,1.000000e+00
701,3.005000e-07,-1.789851e-01,-6.501766e-03,-2.833467e-01,8.445770e-01,-1.068466e-04,-5.354341e-01,1.000000e+00
702,3.005000e-07,2.384408e-01,-1.623438e-02,2.337361e-01,-7.014290e-01,2.184836e-04,7.127393e-01,1.000000e+00
703,3.005000e-07,3.267348e-01,-1.435417e-02,-7.099993e-02,2.086581e-01,1.288709e-04,9.779886e-01,1.000000e+00
704,3.005000e-07,3.114355e-01,-1.549990e-02,1.208789e-01,-3.644547e-01,1.812355e-04,9.312211e-01,1.000000e+00
705,3.005000e-07,1.623314e-01,-1.136086e-02,-2.932198e-01,8.735361e-01,2.839367e-05,4.867593e-01,1.000000e+00
706,3.005000e-07,2.574181e-02,-4.874288e-02,3.326490e-01,-9.970171e-01,1.110100e-03,7.717256e-02,1.000000e+00
707,3.005000e-07,-1.512295e-01,-7.228675e-03,-2.992562e-01,8.921203e-01,-8.976576e-05,-4.517978e-01,9.999999e-01
708,3.005000e-07,3.115592e-01,-1.551730e-02,1.208450e-01,-3.642782e-01,1.816406e-04,9.312902e-01,1.000000e+00
709,3.005000e-07,-3.309735e-01,1.956984e-03,4.936670e-02,-1.505031e-01,-2.878166e-04,-9.886095e-01,1.000000e+00
710,3.005000e-07,3.077502e-01,-1.557199e-02,1.291259e-01,-3.897615e-01,1.848285e-04,9.209158e-01,1.000000e+00
711,3.005000e-07,-3.273099e-01,-7.753025e-04,-7.065123e-02,2.087344e-01,-2.323575e-04,-9.779723e-01,1.000000e+00
712,3.005000e-07,3.340425e-01,-1.455834e-02,-9.586663e-03,2.526499e-02,1.422086e-04,9.996808e-01,1.000000e+00
713,3.005000e-07,-3.191872e-01,3.264680e-03,9.797179e-02,-2.967057e-01,-3.130468e-04,-9.549689e-01,1.000000e+00
714,3.005000e-07,-3.249489e-01,-1.186598e-03,-8.147465e-02,2.410991e-01,-2.246975e-04,-9.705005e-01,1.000000e+00
715,3.005000e-07,2.591816e-02,-4.383543e-02,3.324545e-01,-9.969081e-01,9.455185e-04,7.857005e-02,1.000000e+00
716,3.005000e-07,3.298126e-01,-1.424117e-02,-5.497542e-02,1.607241e-01,1.285308e-04,9.869994e-01,1.000000e+00
717,3.005000e-07,-2.969916e-01,4.009780e-03,1.534926e-01,-4.628847e-01,-3.316911e-04,-8.864184e-01,1.000000e+00
718,3.005000e-07,-1.408854e-01,-7.245259e-03,-3.045909e-01,9.074769e-01,-8.865009e-05,-4.201020e-01,1.000000e+00
719,3.005000e-07,-9.859193e-02,-8.109148e-03,-3.207302e-01,9.556050e-01,-6.746883e-05,-2.946507e-01,1.000000e+00
720,3.005000e-07,-1.918429e-01,-5.907629e-03,-2.748961e-01,8.192713e-01,-1.190070e-04,-5.734060e-01,1.000000e+00
721,3.005000e-07,3.270416e-01,-1.527038e-02,6.774950e-02,-2.055060e-01,1.686060e-04,9.786558e-01,1.000000e+00
722,3.005000e-07,-2.513163e-01,-4.336816e-03,-2.220453e-01,6.613221e-01,-1.548744e-04,-7.501020e-01,1.000000e+00
723,3.005000e-07,7.602552e-02,-1.691517e-02,3.246561e-01,-9.736245e-01,2.636815e-04,2.281564e-01,1.000000e+00
724,3.005000e-07,-3.070712e-01,-2.777415e-03,-1.341487e-01,3.978778e-01,-1.932202e-04,-9.174384e-01,1.000000e+00
725,3.005000e-07,-3.207792e-01,3.332216e-03,9.358177e-02,-2.828721e-01,-3.132725e-04,-9.591576e-01,1.000000e+00
726,3.005000e-07,-2.662355e-01,-4.558478e-03,-2.037799e-01,6.058515e-01,-1.549422e-04,-7.955778e-01,1.000000e+00
727,3.005000e-07,-3.022421e-01,8.292640e-02,1.423373e-01,-4.287022e-01,-1.183744e-03,-9.034451e-01,1.000000e+00
728,3.005000e-07,-3.343710e-01,9.367084e-04,1.334380e-02,-4.289590e-02,-2.689280e-04,-9.990795e-01,1.000000e+00
729,3.005000e-07,2.907461e-01,-1.335743e-02,-1.667944e-01,4.950537e-01,9.335588e-05,8.688624e-01,1.000000e+00
730,3.005000e-07,1.290362e-01,-1.673852e-02,3.074375e-01,-9.220460e-01,2.509042e-04,3.870801e-01,9.999999e-01
731,3.005000e-07,2.034273e-01,-1.175956e-02,-2.661017e-01,7.928230e-01,4.242966e-05,6.094520e-01,1.000000e+00
732,3.005000e-07,-3.153596e-01,3.917067e-03,1.100242e-01,-3.323649e-01,-3.241048e-04,-9.431508e-01,1.000000e+00
733,3.005000e-07,2.045696e-01,-1.179693e-02,-2.653116e-01,7.905234e-01,4.368168e-05,6.124319e-01,1.000000e+00
734,3.005000e-07,-2.260497e-01,-5.315017e-03,-2.480414e-01,7.386396e-01,-1.340256e-04,-6.741005e-01,1.000000e+00
735,3.005000e-07,-3.277117e-01,-5.620005e-04,-6.752263e-02,1.992047e-01,-2.357330e-04,-9.799579e-01,1.000000e+00
736,3.005000e-07,-3.342619e-01,3.751461e-04,-1.532882e-02,4.285494e-02,-2.572156e-04,-9.990813e-01,1.000000e+00
737,3.005000e-07,-3.341932e-01,-5.555551e-04,-2.592027e-02,7.414830e-02,-2.419249e-04,-9.972472e-01,1.000000e+00
738,3.005000e-07,3.330590e-01,-1.438671e-02,-2.694951e-02,7.797676e-02,1.356589e-04,9.969552e-01,1.000000e+00
739,3.005000e-07,2.827741e-01,-1.314750e-02,-1.792044e-01,5.324320e-01,8.720132e-05,8.464728e-01,1.000000e+00
740,3.005000e-07,1.092475e-01,-1.116568e-02,-3.171749e-01,9.452936e-01,1.625873e-05,3.262207e-01,1.000000e+00
741,3.005000e-07,-9.741320e-02,-7.537255e-03,-3.209857e-01,9.573343e-01,-7.673869e-05,-2.889827e-01,1.000000e+00
742,3.005000e-07,-3.352465e-01,1.338664e-05,-3.500335e-03,6.980069e-03,-2.535843e-04,-9.999756e-01,1.000000e+00
743,3.005000e-07,2.684681e-01,-1.290939e-02,-1.999844e-01,5.947594e-01,7.873587e-05,8.039038e-01,1.000000e+00
744,3.005000e-07,-7.784700e-02,-8.333120e-03,-3.264414e-01,9.730223e-01,-6.029989e-05,-2.307109e-01,1.000000e+00
745,3.005000e-07,-2.569519e-01,-4.081430e-03,-2.153529e-01,6.416119e-01,-1.605598e-04,-7.670294e-01,1.000000e+00
746,3.005000e-07,-1.861047e-01,-6.201350e-03,-2.792143e-01,8.316107e-01,-1.132375e-04,-5.553591e-01,1.000000e+00
747,3.005000e-07,2.774823e-01,-1.611247e-02,1.850618e-01,-5.572167e-01,2.055635e-04,8.303671e-01,1.000000e+00
748,3.005000e-07,3.245398e-01,-1.382292e-02,-8.035531e-02,2.374892e-01,1.163841e-04,9.713902e-01,1.000000e+00
749,3.005000e-07,2.111330e-01,-1.635767e-02,2.587057e-01,-7.756041e-01,2.267500e-04,6.312196e-01,1.000000e+00
750,3.005000e-07,3.341358e-01,-1.404241e-02,1.518081e-03,-6.337702e-03,1.322642e-04,9.999799e-01,1.000000e+00
751,3.005000e-07,-2.990949e-01,3.781516e-02,1.489827e-01,-4.490084e-01,-7.289950e-04,-8.935272e-01,1.000000e+00
752,3.005000e-07,3.004110e-01,-1.347448e-02,-1.471029e-01,4.370697e-01,9.929238e-05,8.994276e-01,1.000000e+00
753,3.005000e-07,3.217618e-01,-1.553269e-02,9.004379e-02,-2.731147e-01,1.776462e-04,9.619815e-01,1.000000e+00
754,3.005000e-07,2.351014e-01,-1.203456e-02,-2.383604e-01,7.105506e-01,5.384226e-05,7.036461e-01,1.000000e+00
755,3.005000e-07,3.321400e-01,-1.465411e-02,-3.557154e-02,1.037975e-01,1.404154e-04,9.945984e-01,1.000000e+00
756,3.005000e-07,1.000269e-01,-1.055974e-02,-3.198914e-01,9.535725e-01,4.215731e-06,3.011634e-01,1.000000e+00
757,3.005000e-07,-2.940015e-01,-3.291319e-03,-1.604386e-01,4.766677e-01,-1.813379e-04,-8.790835e-01,1.000000e+00
758,3.005000e-07,-3.070265e-01,1.636340e-01,1.319423e-01,-3.973751e-01,-1.818776e-03,-9.176545e-01,1.000000e+00
759,3.005000e-07,7.323342e-02,-1.017485e-02,-3.271121e-01,9.754781e-01,-6.778805e-06,2.200966e-01,1.000000e+00
760,3.005000e-07,-1.925099e-01,-6.099913e-03,-2.745280e-01,8.179475e-01,-1.156480e-04,-5.752928e-01,1.000000e+00
761,3.005000e-07,-3.277725e-01,-1.499556e-03,-6.809174e-02,1.997801e-01,-2.218988e-04,-9.798407e-01,1.000000e+00
762,3.005000e-07,1.230942e-02,-9.194597e-03,-3.349691e-01,9.992371e-01,-3.220089e-05,3.905327e-02,1.000000e+00
763,3.005000e-07,-3.344109e-01,7.669080e-04,-7.557371e-03,2.000126e-02,-2.627740e-04,-9.997999e-01,1.000000e+00
764,3.005000e-07,2.614775e-01,-1.279151e-02,-2.089226e-01,6.214462e-01,7.461795e-05,7.834568e-01,1.000000e+00
765,3.005000e-07,-3.335393e-01,-5.057150e-04,-2.635528e-02,7.524406e-02,-2.423278e-04,-9.971651e-01,1.000000e+00
766,3.005000e-07,3.281874e-01,-1.428750e-02,-6.178490e-02,1.816057e-01,1.284855e-04,9.833714e-01,1.000000e+00
767,3.005000e-07,-3.311749e-01,-8.202324e-05,-4.685227e-02,1.373353e-01,-2.458968e-04,-9.905246e-01,1.000000e+00
768,3.005000e-07,1.607940e-01,-1.126891e-02,-2.938797e-01,8.758109e-01,2.665131e-05,4.826544e-01,1.000000e+00
769,3.005000e-07,1.192200e-01,-1.066937e-02,-3.131051e-01,9.335298e-01,9.377967e-06,3.584999e-01,1.000000e+00
770,3.005000e-07,1.386617e-01,-1.118564e-02,-3.050623e-01,9.090297e-01,2.114198e-05,4.167314e-01,1.000000e+00
771,3.005000e-07,3.250721e-01,-1.544100e-02,7.951840e-02,-2.407128e-01,1.741310e-04,9.705964e-01,1.000000e+00
772,3.005000e-07,-2.994383e-01,3.688957e-02,1.481995e-01,-4.471687e-01,-7.191878e-04,-8.944493e-01,1.000000e+00
773,3.005000e-07,3.333436e-01,-1.494129e-02,2.289826e-02,-7.223840e-02,1.543225e-04,9.973874e-01,1.000000e+00
774,3.005000e-07,7.851609e-02,-1.701929e-02,3.241053e-01,-9.718956e-01,2.653989e-04,2.354123e-01,1.000000e+00
775,3.005000e-07,-3.325105e-01,-2.044614e-04,-3.547424e-02,1.027383e-01,-2.455027e-04,-9.947084e-01,1.000000e+00
776,3.005000e-07,2.011332e-01,-1.178043e-02,-2.679309e-01,7.981544e-01,4.241586e-05,6.024530e-01,1.000000e+00
777,3.005000e-07,-3.328267e-01,-1.681335e-04,-3.669309e-02,1.068814e-01,-2.459163e-04,-9.942718e-01,1.000000e+00
778,3.005000e-07,3.323967e-01,-1.449512e-02,-3.204045e-02,9.258337e-02,1.373104e-04,9.957049e-01,1.000000e+00
779,3.005000e-07,-3.344890e-01,1.185093e-03,1.055280e-02,-3.422484e-02,-2.718634e-04,-9.994141e-01,1.000000e+00
780,3.005000e-07,3.049877e-01,-1.539706e-02,1.359443e-01,-4.092408e-01,1.817066e-04,9.124264e-01,1.000000e+00
781,3.005000e-07,-3.334710e-01,1.708660e-03,2.790236e-02,-8.607313e-02,-2.818332e-04,-9.962888e-01,1.000000e+00
