id#,sec,x,y,z,px,py,pz,sqrt(px*px+py*py+pz*pz)
200,3.005000e-07,-8.243027e-02,8.451433e-03,-3.250498e-01,9.691369e-01,-3.104159e-04,-2.465228e-01,1.000000e+00
201,3.005000e-07,-1.456750e-01,1.041829e-02,-3.022846e-01,9.011148e-01,-3.468159e-04,-4.335805e-01,1.000000e+00
202,3.005000e-07,1.937002e-01,3.402567e-03,-2.731924e-01,8.140924e-01,-2.000426e-04,5.807354e-01,1.000000e+00
203,3.005000e-07,3.192799e-01,-3.081234e-04,-1.011163e-01,2.987223e-01,-1.138319e-04,9.543401e-01,1.000000e+00
204,3.005000e-07,1.768071e-01,3.694063e-03,-2.846630e-01,8.481533e-01,-2.076919e-04,5.297508e-01,1.000000e+00
205,3.005000e-07,2.321678e-01,2.373306e-03,-2.416046e-01,7.189937e-01,-1.779201e-04,6.950166e-01,1.000000e+00
206,3.005000e-07,3.335544e-01,-1.689727e-02,1.921070e-02,-6.126876e-02,1.905421e-04,9.981213e-01,1.000000e+00
207,3.005000e-07,-1.744488e-01,1.071120e-02,-2.866262e-01,8.535041e-01,-3.540890e-04,-5.210860e-01,1.000000e+00
208,3.005000e-07,-1.416051e-01,1.045339e-02,-3.039070e-01,9.061567e-01,-3.460084e-04,-4.229419e-01,1.000000e+00
209,3.005000e-07,6.623372e-02,5.526096e-03,-3.290257e-01,9.801837e-01,-2.501868e-04,1.980905e-01,1.000000e+00
210,3.005000e-07,-5.064245e-02,7.804608e-03,-3.319160e-01,9.890018e-01,-2.980439e-04,-1.479033e-01,1.000000e+00
211,3.005000e-07,-1.871059e-01,1.127446e-02,-2.780236e-01,8.284641e-01,-3.634132e-04,-5.600421e-01,1.000000e+00
212,3.005000e-07,3.245596e-01,-3.748444e-04,-8.142196e-02,2.398797e-01,-1.100051e-04,9.708026e-01,1.000000e+00
213,3.005000e-07,1.342010e-01,4.260430e-03,-3.072177e-01,9.158829e-01,-2.222714e-04,4.014454e-01,1.000000e+00
214,3.005000e-07,2.309487e-01,2.125811e-03,-2.430725e-01,7.239428e-01,-1.743072e-04,6.898600e-01,1.000000e+00
215,3.005000e-07,3.329047e-01,-1.029989e-02,2.133489e-02,-6.744883e-02,6.997001e-05,9.977227e-01,1.000000e+00
216,3.005000e-07,3.338718e-01,-1.159843e-03,-2.068675e-02,5.795069e-02,-8.839544e-05,9.983194e-01,1.000000e+00
217,3.005000e-07,-1.604263e-01,1.048645e-02,-2.947981e-01,8.784386e-01,-3.490515e-04,-4.778551e-01,1.000000e+00
218,3.005000e-07,3.184066e-02,6.424656e-03,-3.338523e-01,9.953085e-01,-2.676407e-04,9.675204e-02,1.000000e+00
219,3.005000e-07,2.886344e-01,7.934042e-04,-1.696154e-01,5.034987e-01,-1.412366e-04,8.639960e-01,1.000000e+00
220,3.005000e-07,2.019909e-01,2.685166e-03,-2.673467e-01,7.960821e-01,-1.877395e-04,6.051887e-01,1.000000e+00
221,3.005000e-07,-1.453614e-01,1.058785e-02,-3.024665e-01,9.014981e-01,-3.479296e-04,-4.327830e-01,1.000000e+00
222,3.005000e-07,1.891126e-01,3.347749e-03,-2.766836e-01,8.244308e-01,-2.004730e-04,5.659627e-01,1.000000e+00
223,3.005000e-07,-1.750347e-01,1.126289e-02,-2.859192e-01,8.521254e-01,-3.612745e-04,-5.233376e-01,1.000000e+00
224,3.005000e-07,2.739502e-01,9.648710e-04,-1.927714e-01,5.730227e-01,-1.476515e-04,8.195395e-01,1.000000e+00
225,3.005000e-07,3.128007e-01,-3.570924e-05,-1.176403e-01,3.479395e-01,-1.199449e-04,9.375170e-01,1.000000e+00
226,3.005000e-07,3.328290e-01,-6.513677e-03,2.479473e-02,-7.741496e-02,5.501719e-06,9.969990e-01,1.000000e+00
227,3.005000e-07,-2.195288e-01,1.160488e-02,-2.543071e-01,7.565712e-01,-3.727340e-04,-6.539112e-01,1.000000e+00
228,3.005000e-07,-1.816655e-01,1.096637e-02,-2.819353e-01,8.397816e-01,-3.586401e-04,-5.429242e-01,1.000000e+00
229,3.005000e-07,-2.692224e-01,1.412782e-02,-1.996774e-01,5.942254e-01,-4.144975e-04,-8.042984e-01,1.000000e+00
230,3.005000e-07,1.254248e-01,4.180457e-03,-3.109010e-01,9.267425e-01,-2.217053e-04,3.756970e-01,1.000000e+00
231,3.005000e-07,3.098169e-02,6.452512e-03,-3.338649e-01,9.956436e-01,-2.681817e-04,9.323986e-02,1.000000e+00
232,3.005000e-07,-2.685144e-01,1.443722e-02,-2.008347e-01,5.978308e-01,-4.183839e-04,-8.016222e-01,1.000000e+00
233,3.005000e-07,-2.473144e-01,1.360374e-02,-2.256870e-01,6.720527e-01,-4.040266e-04,-7.405032e-01,1.000000e+00
234,3.005000e-07,-1.931971e-01,1.178247e-02,-2.744979e-01,8.181960e-01,-3.711241e-04,-5.749392e-01,1.000000e+00
235,3.005000e-07,2.531423e-01,1.958392e-03,-2.193659e-01,6.528117e-01,-1.679516e-04,7.575202e-01,1.000000e+00
236,3.005000e-07,3.327873e-01,-1.159011e-03,-3.054746e-02,8.800181e-02,-9.041540e-05,9.961203e-01,1.000000e+00
237,3.005000e-07,3.024071e-01,5.702101e-04,-1.436729e-01,4.265658e-01,-1.340057e-04,9.044565e-01,1.000000e+00
238,3.005000e-07,3.339597e-01,-1.242550e-03,1.016879e-02,-3.332603e-02,-8.347084e-05,9.994445e-01,1.000000e+00
239,3.005000e-07,3.555154e-02,6.308844e-03,-3.335377e-01,9.941000e-01,-2.651552e-04,1.084667e-01,1.000000e+00
240,3.005000e-07,8.234134e-02,4.873475e-03,-3.253315e-01,9.695029e-01,-2.388225e-04,2.450799e-01,1.000000e+00
241,3.005000e-07,3.290319e-01,-4.020543e-04,-5.872220e-02,1.725978e-01,-1.063135e-04,9.849924e-01,1.000000e+00
242,3.005000e-07,2.857494e-02,6.593665e-03,-3.341897e-01,9.961878e-01,-2.701514e-04,8.723433e-02,1.000000e+00
243,3.005000e-07,3.269960e-01,-8.147363e-04,-7.098578e-02,2.088522e-01,-1.007257e-04,9.779472e-01,1.000000e+00
244,3.005000e-07,3.136811e-01,2.780178e-04,-1.156941e-01,3.430688e-01,-1.252663e-04,9.393103e-01,1.000000e+00
245,3.005000e-07,2.310056e-01,2.368231e-03,-2.427359e-01,7.225613e-01,-1.776387e-04,6.913068e-01,1.000000e+00
246,3.005000e-07,3.344797e-01,-1.826809e-03,1.290649e-02,-4.190571e-02,-7.258077e-05,9.991216e-01,1.000000e+00
247,3.005000e-07,1.914675e-01,3.456022e-03,-2.749286e-01,8.191590e-01,-2.018264e-04,5.735665e-01,1.000000e+00
248,3.005000e-07,1.527067e-01,4.110627e-03,-2.983619e-01,8.886709e-01,-2.168176e-04,4.585456e-01,1.000000e+00
249,3.005000e-07,-7.798622e-02,8.971841e-03,-3.262495e-01,9.727776e-01,-3.175458e-04,-2.317406e-01,1.000000e+00
250,3.005000e-07,-9.142364e-02,8.527792e-03,-3.229541e-01,9.621232e-01,-3.127164e-04,-2.726147e-01,1.000000e+00
251,3.005000e-07,-9.600839e-02,8.833462e-03,-3.214302e-01,9.581472e-01,-3.174352e-04,-2.862759e-01,1.000000e+00
252,3.005000e-07,2.329511e-01,2.147923e-03,-2.409710e-01,7.176624e-01,-1.744927e-04,6.963912e-01,1.000000e+00
253,3.005000e-07,7.441110e-03,7.038014e-03,-3.351810e-01,9.997035e-01,-2.787922e-04,2.435010e-02,1.000000e+00
254,3.005000e-07,-1.724376e-02,7.511311e-03,-3.349738e-01,9.987135e-01,-2.895277e-04,-5.070749e-02,1.000000e+00
255,3.005000e-07,1.148834e-01,4.774563e-03,-3.147475e-01,9.381810e-01,-2.324474e-04,3.461450e-01,1.000000e+00
256,3.005000e-07,-1.850168e-01,1.144690e-02,-2.798788e-01,8.339907e-01,-3.650415e-04,-5.517784e-01,1.000000e+00
257,3.005000e-07,-8.307326e-02,8.712157e-03,-3.250621e-01,9.689496e-01,-3.144073e-04,-2.472582e-01,1.000000e+00
258,3.005000e-07,2.714494e-01,1.391085e-03,-1.959513e-01,5.824728e-01,-1.550666e-04,8.128502e-01,1.000000e+00
259,3.005000e-07,3.194538e-01,-8.257572e-05,-9.978784e-02,2.956607e-01,-1.171937e-04,9.552930e-01,1.000000e+00
260,3.005000e-07,3.330054e-01,-5.649884e-03,2.527824e-02,-7.848465e-02,-9.141581e-06,9.969153e-01,1.000000e+00
261,3.005000e-07,1.958661e-01,3.065020e-03,-2.720636e-01,8.105020e-01,-1.949429e-04,5.857358e-01,1.000000e+00
262,3.005000e-07,2.862798e-01,8.401068e-04,-1.734730e-01,5.158803e-01,-1.428336e-04,8.566607e-01,1.000000e+00
263,3.005000e-07,1.424788e-01,3.634105e-03,-3.037289e-01,9.050589e-01,-2.122441e-04,4.252863e-01,1.000000e+00
264,3.005000e-07,2.363053e-01,2.486870e-03,-2.374819e-01,7.070225e-01,-1.797567e-04,7.071911e-01,1.000000e+00
265,3.005000e-07,2.755096e-01,1.100213e-03,-1.900031e-01,5.653554e-01,-1.494575e-04,8.248474e-01,1.000000e+00
266,3.005000e-07,1.057781e-01,4.798102e-03,-3.181601e-01,9.481329e-01,-2.343198e-04,3.178742e-01,1.000000e+00
267,3.005000e-07,1.474938e-01,3.947263e-03,-3.010613e-01,8.972773e-01,-2.160508e-04,4.414673e-01,1.000000e+00
268,3.005000e-07,1.874858e-01,3.584988e-03,-2.775725e-01,8.270608e-01,-2.039955e-04,5.621125e-01,1.000000e+00
269,3.005000e-07,-1.915274e-01,1.135188e-02,-2.753246e-01,8.204145e-01,-3.648635e-04,-5.717691e-01,1.000000e+00
270,3.005000e-07,-2.529070e-02,7.905785e-03,-3.343832e-01,9.973390e-01,-2.957388e-04,-7.290273e-02,1.000000e+00
271,3.005000e-07,-1.465958e-01,1.038488e-02,-3.014967e-01,8.988537e-01,-3.458762e-04,-4.382487e-01,1.000000e+00
272,3.005000e-07,1.161374e-01,4.659925e-03,-3.146186e-01,9.373004e-01,-2.306477e-04,3.485224e-01,1.000000e+00
273,3.005000e-07,3.343673e-01,-1.420302e-03,-2.892127e-03,5.069264e-03,-8.146788e-05,9.999871e-01,1.000000e+00
274,3.005000e-07,2.830105e-01,1.242606e-03,-1.786593e-01,5.311253e-01,-1.500901e-04,8.472933e-01,1.000000e+00
275,3.005000e-07,3.337524e-01,-1.093665e-03,-2.005054e-02,5.713575e-02,-9.007109e-05,9.983664e-01,1.000000e+00
276,3.005000e-07,-2.630824e-01,1.388481e-02,-2.080952e-01,6.190735e-01,-4.107668e-04,-7.853330e-01,1.000000e+00
277,3.005000e-07,-2.485853e-01,1.322039e-02,-2.250288e-01,6.695001e-01,-3.988467e-04,-7.428118e-01,1.000000e+00
278,3.005000e-07,-1.336096e-01,9.854674e-03,-3.078488e-01,9.173611e-01,-3.366851e-04,-3.980560e-01,1.000000e+00
279,3.005000e-07,1.893879e-01,3.157467e-03,-2.765040e-01,8.239433e-01,-1.979023e-04,5.666722e-01,1.000000e+00
280,3.005000e-07,3.133303e-01,9.942779e-05,-1.178907e-01,3.498319e-01,-1.229069e-04,9.368125e-01,1.000000e+00
281,3.005000e-07,-2.146286e-01,1.264787e-02,-2.577092e-01,7.683101e-01,-3.856575e-04,-6.400776e-01,9.999999e-01
282,3.005000e-07,2.009240e-01,3.271896e-03,-2.680184e-01,7.986505e-01,-1.973596e-04,6.017952e-01,1.000000e+00
283,3.005000e-07,1.329919e-01,4.406968e-03,-3.077802e-01,9.170454e-01,-2.247461e-04,3.987828e-01,1.000000e+00
284,3.005000e-07,3.194100e-01,6.735051e-05,-9.885529e-02,2.927355e-01,-1.196036e-04,9.561935e-01,1.000000e+00
285,3.005000e-07,7.834945e-02,5.591209e-03,-3.258944e-01,9.716841e-01,-2.491373e-04,2.362835e-01,1.000000e+00
286,3.005000e-07,2.911660e-01,8.667568e-04,-1.647164e-01,4.893734e-01,-1.423097e-04,8.720743e-01,1.000000e+00
287,3.005000e-07,2.248659e-01,2.055965e-03,-2.484688e-01,7.401167e-01,-1.743641e-04,6.724784e-01,1.000000e+00
288,3.005000e-07,1.418847e-02,5.941559e-03,-3.350434e-01,9.991926e-01,-2.624267e-04,4.017514e-02,1.000000e+00
289,3.005000e-07,-1.516518e-01,1.012585e-02,-2.990452e-01,8.912689e-01,-3.423918e-04,-4.534751e-01,1.000000e+00
290,3.005000e-07,3.239711e-01,1.082238e-04,-8.379979e-02,2.482748e-01,-1.189314e-04,9.686896e-01,1.000000e+00
291,3.005000e-07,-2.132615e-01,1.229290e-02,-2.586254e-01,7.704525e-01,-3.803658e-04,-6.374972e-01,9.999999e-01
292,3.005000e-07,3.252233e-01,-3.219609e-04,-7.689949e-02,2.270812e-01,-1.095512e-04,9.738758e-01,1.000000e+00
293,3.005000e-07,3.261845e-01,-7.235300e-04,-7.249275e-02,2.128836e-01,-1.028476e-04,9.770776e-01,1.000000e+00
294,3.005000e-07,3.335636e-01,-1.723007e-03,2.345364e-02,-7.371767e-02,-7.328458e-05,9.972791e-01,1.000000e+00
295,3.005000e-07,2.545953e-01,2.205628e-03,-2.176024e-01,6.481562e-01,-1.722146e-04,7.615074e-01,1.000000e+00
296,3.005000e-07,3.309721e-01,-8.356569e-04,-4.623509e-02,1.352888e-01,-9.774787e-05,9.908062e-01,1.000000e+00
297,3.005000e-07,-1.561940e-01,1.091532e-02,-2.968793e-01,8.851594e-01,-3.541051e-04,-4.652879e-01,1.000000e+00
298,3.005000e-07,2.908966e-01,7.531326e-04,-1.655126e-01,4.920939e-01,-1.396354e-04,8.705421e-01,1.000000e+00
299,3.005000e-07,5.733268e-02,6.208637e-03,-3.303724e-01,9.850141e-01,-2.615365e-04,1.724735e-01,1.000000e+00
300,3.005000e-07,2.523011e-01,1.938661e-03,-2.201402e-01,6.552021e-01,-1.678748e-04,7.554537e-01,1.000000e+00
301,3.005000e-07,6.116395e-02,5.750106e-03,-3.296585e-01,9.828320e-01,-2.540424e-04,1.845028e-01,1.000000e+00
302,3.005000e-07,2.028747e-01,2.954871e-03,-2.665024e-01,7.938945e-01,-1.921124e-04,6.080556e-01,1.000000e+00
303,3.005000e-07,-5.047880e-02,7.843002e-03,-3.314948e-01,9.885828e-01,-2.983501e-04,-1.506781e-01,1.000000e+00
304,3.005000e-07,2.851803e-01,1.155351e-03,-1.755694e-01,5.219990e-01,-1.483667e-04,8.529461e-01,1.000000e+00
305,3.005000e-07,3.340106e-01,-1.330137e-03,-1.360038e-02,3.680038e-02,-8.487580e-05,9.993226e-01,1.000000e+00
306,3.005000e-07,-1.827963e-01,1.091606e-02,-2.812064e-01,8.379844e-01,-3.576622e-04,-5.456941e-01,1.000000e+00
307,3.005000e-07,-1.719620e-01,1.099936e-02,-2.882906e-01,8.588995e-01,-3.577111e-04,-5.121440e-01,1.000000e+00
308,3.005000e-07,2.483007e-01,1.830772e-03,-2.245483e-01,6.679309e-01,-1.669065e-04,7.442233e-01,1.000000e+00
309,3.005000e-07,2.787920e-01,1.141952e-03,-1.854714e-01,5.518024e-01,-1.495730e-04,8.339749e-01,1.000000e+00
310,3.005000e-07,2.687779e-01,1.507858e-03,-1.997225e-01,5.945398e-01,-1.574144e-04,8.040662e-01,1.000000e+00
311,3.005000e-07,1.806924e-01,3.517487e-03,-2.820281e-01,8.403189e-01,-2.041511e-04,5.420924e-01,1.000000e+00
312,3.005000e-07,-1.043041e-01,9.146311e-03,-3.187670e-01,9.501691e-01,-3.230059e-04,-3.117347e-01,1.000000e+00
313,3.005000e-07,7.330596e-02,5.667394e-03,-3.271040e-01,9.752940e-01,-2.508099e-04,2.209106e-01,1.000000e+00
314,3.005000e-07,3.070261e-01,2.208370e-04,-1.329395e-01,3.947786e-01,-1.257684e-04,9.187763e-01,1.000000e+00
315,3.005000e-07,3.218810e-01,-4.294282e-04,-9.085810e-02,2.682045e-01,-1.104498e-04,9.633620e-01,1.000000e+00
316,3.005000e-07,3.005285e-01,6.486015e-04,-1.477480e-01,4.386412e-01,-1.360778e-04,8.986623e-01,1.000000e+00
317,3.005000e-07,3.337054e-01,-1.733533e-02,2.111346e-02,-6.620449e-02,1.987607e-04,9.978061e-01,1.000000e+00
318,3.005000e-07,8.382172e-03,6.639104e-03,-3.351401e-01,9.996388e-01,-2.730818e-04,2.687197e-02,1.000000e+00
319,3.005000e-07,2.390764e-01,1.887583e-03,-2.347069e-01,6.984280e-01,-1.691276e-04,7.156803e-01,1.000000e+00
320,3.005000e-07,-2.389300e-02,7.852330e-03,-3.345224e-01,9.976096e-01,-2.946405e-04,-6.910198e-02,1.000000e+00
321,3.005000e-07,1.964413e-01,3.162894e-03,-2.709906e-01,8.076479e-01,-1.957281e-04,5.896650e-01,1.000000e+00
322,3.005000e-07,-8.826775e-02,8.525284e-03,-3.237778e-01,9.648261e-01,-3.125304e-04,-2.628888e-01,1.000000e+00
323,3.005000e-07,3.335668e-01,-1.770610e-03,2.055649e-02,-6.517775e-02,-7.297030e-05,9.978737e-01,1.000000e+00
324,3.005000e-07,3.331273e-01,-2.243372e-02,9.396147e-03,-3.226120e-02,3.001187e-04,9.994794e-01,1.000000e+00
325,3.005000e-07,-2.063242e-01,1.192153e-02,-2.645206e-01,7.880409e-01,-3.742740e-04,-6.156228e-01,1.000000e+00
326,3.005000e-07,3.251073e-01,-3.974603e-04,-7.722064e-02,2.276760e-01,-1.084029e-04,9.737369e-01,1.000000e+00
327,3.005000e-07,-2.111248e-01,1.196317e-02,-2.608126e-01,7.763237e-01,-3.761973e-04,-6.303343e-01,1.000000e+00
328,3.005000e-07,3.201016e-01,-3.936372e-04,-9.660992e-02,2.854830e-01,-1.116127e-04,9.583838e-01,1.000000e+00
329,3.005000e-07,-3.832685e-02,7.770054e-03,-3.332806e-01,9.935642e-01,-2.955082e-04,-1.132700e-01,1.000000e+00
330,3.005000e-07,3.303920e-01,-5.631062e-04,-5.015045e-02,1.470637e-01,-1.027858e-04,9.891270e-01,1.000000e+00
331,3.005000e-07,3.455560e-02,6.172150e-03,-3.336054e-01,9.946834e-01,-2.629548e-04,1.029795e-01,1.000000e+00
332,3.005000e-07,2.328821e-01,2.315163e-03,-2.403451e-01,7.153366e-01,-1.768043e-04,6.987800e-01,1.000000e+00
333,3.005000e-07,-1.636290e-01,1.067512e-02,-2.932052e-01,8.735521e-01,-3.519174e-04,-4.867305e-01,1.000000e+00
334,3.005000e-07,5.019846e-02,6.183266e-03,-3.317153e-01,9.883709e-01,-2.622608e-04,1.520619e-01,1.000000e+00
335,3.005000e-07,-6.012602e-02,8.448598e-03,-3.300043e-01,9.839958e-01,-3.078355e-04,-1.781914e-01,1.000000e+00
336,3.005000e-07,-1.823237e-01,1.115022e-02,-2.817695e-01,8.395142e-01,-3.606147e-04,-5.433376e-01,1.000000e+00
337,3.005000e-07,3.335425e-01,-2.555771e-02,9.437248e-03,-3.081474e-02,3.678895e-04,9.995250e-01,1.000000e+00
338,3.005000e-07,2.174049e-01,2.613551e-03,-2.544901e-01,7.576984e-01,-1.843312e-04,6.526048e-01,1.000000e+00
339,3.005000e-07,2.034087e-01,2.935038e-03,-2.662922e-01,7.929485e-01,-1.921608e-04,6.092886e-01,1.000000e+00
340,3.005000e-07,-1.843879e-01,1.123539e-02,-2.794066e-01,8.331716e-01,-3.620736e-04,-5.530144e-01,1.000000e+00
341,3.005000e-07,-8.773948e-02,8.925846e-03,-3.235957e-01,9.650268e-01,-3.180964e-04,-2.621511e-01,1.000000e+00
342,3.005000e-07,-2.165340e-01,1.220308e-02,-2.559090e-01,7.621365e-01,-3.801498e-04,-6.474163e-01,1.000000e+00
343,3.005000e-07,3.315297e-01,-9.881255e-04,-4.538716e-02,1.325708e-01,-9.512088e-05,9.911735e-01,1.000000e+00
344,3.005000e-07,-1.763754e-01,1.127505e-02,-2.850563e-01,8.496793e-01,-3.616637e-04,-5.272996e-01,1.000000e+00
345,3.005000e-07,3.180417e-01,1.107142e-04,-1.041484e-01,3.088314e-01,-1.212903e-04,9.511168e-01,1.000000e+00
346,3.005000e-07,3.255068e-01,-3.495088e-04,-7.647078e-02,2.256313e-01,-1.096892e-04,9.742128e-01,1.000000e+00
347,3.005000e-07,3.339629e-01,-2.399587e-02,9.944829e-03,-3.302067e-02,3.346741e-04,9.994546e-01,1.000000e+00
348,3.005000e-07,2.709296e-01,1.240458e-03,-1.959862e-01,5.830344e-01,-1.523142e-04,8.124475e-01,1.000000e+00
349,3.005000e-07,-2.423403e-01,1.305921e-02,-2.317505e-01,6.898350e-01,-3.956211e-04,-7.239665e-01,1.000000e+00
350,3.005000e-07,2.002404e-01,2.921727e-03,-2.686137e-01,8.005706e-01,-1.919704e-04,5.992384e-01,1.000000e+00
351,3.005000e-07,2.217682e-01,2.554823e-03,-2.508229e-01,7.468077e-01,-1.827797e-04,6.650400e-01,1.000000e+00
352,3.005000e-07,1.162515e-01,4.419784e-03,-3.147246e-01,9.374849e-01,-2.274310e-04,3.480259e-01,1.000000e+00
353,3.005000e-07,3.341479e-01,-1.465758e-03,1.553120e-02,-4.908150e-02,-7.893680e-05,9.987948e-01,1.000000e+00
354,3.005000e-07,-1.606901e-01,1.073890e-02,-2.941503e-01,8.768845e-01,-3.523098e-04,-4.807010e-01,1.000000e+00
355,3.005000e-07,3.311304e-01,-9.357790e-04,-4.566990e-02,1.328927e-01,-9.515238e-05,9.911304e-01,1.000000e+00
356,3.005000e-07,1.826424e-01,3.612015e-03,-2.809409e-01,8.368068e-01,-2.053137e-04,5.474983e-01,1.000000e+00
357,3.005000e-07,-1.320013e-01,9.470338e-03,-3.082412e-01,9.190003e-01,-3.306936e-04,-3.942567e-01,1.000000e+00
358,3.005000e-07,3.337062e-01,-1.605562e-03,1.613377e-02,-5.164107e-02,-7.609616e-05,9.986657e-01,1.000000e+00
359,3.005000e-07,3.329274e-01,-1.185778e-03,-2.994853e-02,8.588647e-02,-8.989427e-05,9.963049e-01,1.000000e+00
360,3.005000e-07,-1.213409e-01,9.317998e-03,-3.128988e-01,9.323214e-01,-3.283430e-04,-3.616307e-01,1.000000e+00
361,3.005000e-07,-7.762590e-02,8.325429e-03,-3.264590e-01,9.727331e-01,-3.082639e-04,-2.319270e-01,1.000000e+00
362,3.005000e-07,-1.744865e-01,1.123432e-02,-2.862627e-01,8.532617e-01,-3.606665e-04,-5.214828e-01,1.000000e+00
363,3.005000e-07,-2.374716e-01,1.336283e-02,-2.368264e-01,7.055305e-01,-3.992334e-04,-7.086794e-01,1.000000e+00
364,3.005000e-07,-2.534879e-01,1.340114e-02,-2.195134e-01,6.529144e-01,-4.025262e-04,-7.574316e-01,1.000000e+00
365,3.005000e-07,3.021845e-01,2.437121e-04,-1.448791e-01,4.295102e-01,-1.292193e-04,9.030620e-01,1.000000e+00
366,3.005000e-07,2.217289e-01,2.687117e-03,-2.509749e-01,7.475884e-01,-1.855147e-04,6.641623e-01,1.000000e+00
367,3.005000e-07,2.228055e-01,2.648680e-03,-2.501228e-01,7.450957e-01,-1.841989e-04,6.669575e-01,1.000000e+00
368,3.005000e-07,-2.103041e-01,1.223336e-02,-2.615438e-01,7.790314e-01,-3.795091e-04,-6.269848e-01,1.000000e+00
369,3.005000e-07,3.340818e-01,-1.271242e-03,-1.228521e-03,1.090208e-03,-8.427580e-05,9.999994e-01,1.000000e+00
370,3.005000e-07,2.951572e-01,7.035792e-04,-1.578059e-01,4.684344e-01,-1.382189e-04,8.834983e-01,1.000000e+00
371,3.005000e-07,1.309238e-01,3.889136e-03,-3.088443e-01,9.203655e-01,-2.168134e-04,3.910592e-01,1.000000e+00
372,3.005000e-07,-7.640908e-02,8.956640e-03,-3.265904e-01,9.740923e-01,-3.165441e-04,-2.261505e-01,1.000000e+00
373,3.005000e-07,2.824352e-01,1.189985e-03,-1.795733e-01,5.337199e-01,-1.495107e-04,8.456613e-01,1.000000e+00
374,3.005000e-07,-5.605261e-02,8.152492e-03,-3.308515e-01,9.862080e-01,-3.026342e-04,-1.655104e-01,1.000000e+00
375,3.005000e-07,-2.434865e-01,1.374167e-02,-2.305000e-01,6.869007e-01,-4.053383e-04,-7.267512e-01,1.000000e+00
376,3.005000e-07,-1.685094e-01,1.067145e-02,-2.901950e-01,8.644505e-01,-3.526741e-04,-5.027178e-01,1.000000e+00
377,3.005000e-07,3.296074e-01,-4.873234e-04,-5.563541e-02,1.635821e-01,-1.045310e-04,9.865297e-01,1.000000e+00
378,3.005000e-07,3.329869e-01,-9.974919e-04,2.726948e-02,-8.326590e-02,-8.600949e-05,9.965274e-01,1.000000e+00
379,3.005000e-07,3.103853e-01,3.275041e-05,-1.244932e-01,3.694431e-01,-1.222486e-04,9.292533e-01,1.000000e+00
380,3.005000e-07,2.517086e-01,2.385951e-03,-2.206837e-01,6.577013e-01,-1.751126e-04,7.532788e-01,1.000000e+00
381,3.005000e-07,3.338260e-01,-1.529886e-03,-9.918137e-03,2.707086e-02,-8.036235e-05,9.996335e-01,1.000000e+00
382,3.005000e-07,1.219243e-01,4.739086e-03,-3.121317e-01,9.303566e-01,-2.307454e-04,3.666558e-01,1.000000e+00
383,3.005000e-07,9.571155e-02,5.362948e-03,-3.212157e-01,9.578343e-01,-2.436938e-04,2.873211e-01,1.000000e+00
384,3.005000e-07,-1.751874e-01,1.089819e-02,-2.859292e-01,8.520483e-01,-3.562733e-04,-5.234631e-01,1.000000e+00
385,3.005000e-07,3.447494e-02,6.347007e-03,-3.333655e-01,9.944338e-01,-2.654740e-04,1.053625e-01,1.000000e+00
386,3.005000e-07,2.761209e-01,1.495290e-03,-1.889946e-01,5.618467e-01,-1.553397e-04,8.272413e-01,1.000000e+00
387,3.005000e-07,3.318856e-01,-8.184047e-04,-3.632812e-02,1.054811e-01,-9.582297e-05,9.944213e-01,1.000000e+00
388,3.005000e-07,1.807343e-01,3.415912e-03,-2.819724e-01,8.401911e-01,-2.022676e-04,5.422904e-01,1.000000e+00
389,3.005000e-07,1.401455e-01,4.088354e-03,-3.042444e-01,9.070212e-01,-2.186375e-04,4.210850e-01,1.000000e+00
390,3.005000e-07,1.598698e-01,4.017807e-03,-2.944159e-01,8.771797e-01,-2.149407e-04,4.801621e-01,1.000000e+00
391,3.005000e-07,3.335795e-01,-1.657977e-02,1.937704e-02,-6.170897e-02,1.845163e-04,9.980942e-01,1.000000e+00
392,3.005000e-07,2.195630e-01,2.710534e-03,-2.529687e-01,7.534083e-01,-1.860038e-04,6.575530e-01,1.000000e+00
393,3.005000e-07,3.337946e-01,-1.372159e-03,-6.355150e-03,1.578022e-02,-8.328080e-05,9.998755e-01,1.000000e+00
394,3.005000e-07,3.343802e-01,-1.499563e-03,-3.243028e-04,-2.683648e-03,-8.017125e-05,9.999964e-01,1.000000e+00
395,3.005000e-07,2.454114e-01,2.095284e-03,-2.277741e-01,6.777744e-01,-1.715177e-04,7.352699e-01,1.000000e+00
396,3.005000e-07,-6.579996e-02,8.184914e-03,-3.289755e-01,9.804896e-01,-3.050564e-04,-1.965707e-01,1.000000e+00
397,3.005000e-07,2.357454e-01,2.282787e-03,-2.375517e-01,7.073418e-01,-1.759271e-04,7.068716e-01,1.000000e+00
398,3.005000e-07,1.372896e-01,4.362685e-03,-3.056759e-01,9.112068e-01,-2.235622e-04,4.119492e-01,1.000000e+00
399,3.005000e-07,3.170900e-01,-3.108732e-04,-1.071303e-01,3.167029e-01,-1.141024e-04,9.485248e-01,1.000000e+00
400,3.005000e-07,3.017971e-01,4.829335e-04,-1.442208e-01,4.280876e-01,-1.328262e-04,9.037372e-01,1.000000e+00
401,3.005000e-07,2.797163e-01,1.013504e-03,-1.837180e-01,5.464660e-01,-1.472098e-04,8.374812e-01,9.999999e-01
